g, min, max, mean, std
5400, 22205.79902, 40278.77373, 23518.54935, 2851.62597
5401, 22205.79902, 42522.28152, 23579.40953, 3197.89178
5402, 22205.79902, 33890.94322, 22994.73723, 1954.25662
5403, 22205.79902, 38488.92227, 23689.03161, 2860.32733
5404, 22205.79902, 183893.45915, 25071.12536, 16242.92030
5405, 22205.79902, 51391.22511, 23798.24899, 3819.66615
5406, 22205.79902, 31536.54847, 23140.41191, 2089.54234
5407, 22205.79902, 33784.74641, 23198.77758, 2228.45914
5408, 22205.79902, 30755.09175, 23126.30415, 2054.83695
5409, 22205.79902, 34778.79892, 23565.31235, 2754.50145
5410, 22205.79902, 362012.85860, 26719.86725, 33751.92910
5411, 22205.79902, 39076.62183, 23805.40565, 3378.67206
5412, 22205.79902, 36601.20424, 23626.17706, 2915.37959
5413, 22205.79902, 33784.74641, 23118.71881, 1868.48331
5414, 22205.79902, 204102.60619, 26877.12294, 23735.68997
5415, 22205.79902, 38048.98488, 23378.26052, 2658.88988
5416, 22205.79902, 31397.89650, 22966.58036, 1726.22807
5417, 22205.79902, 88937.42896, 23959.04165, 7081.92738
5418, 22205.79902, 96171.76425, 24277.52959, 7923.39501
5419, 22205.79902, 257226.94598, 25638.46532, 23406.11353
5420, 22205.79902, 32853.16128, 23626.62832, 2557.65979
5421, 22205.79902, 33784.74641, 23635.01914, 2644.32495
5422, 22205.79902, 32206.96727, 23620.59214, 2583.47531
5423, 22205.79902, 33784.74641, 23674.24190, 2761.30800
5424, 22205.79902, 32656.51443, 23173.92811, 2190.59122
5425, 22205.79902, 34447.17366, 23689.08581, 2968.48138
5426, 22205.79902, 32656.51443, 23117.63845, 2153.40896
5427, 22205.79902, 33784.74641, 23440.77766, 2703.74774
5428, 22205.79902, 34665.54141, 23720.08315, 3222.09746
5429, 22205.79902, 38625.60810, 23533.10118, 2980.72977
5430, 22205.79902, 33784.74641, 23285.79245, 2233.76667
5431, 22205.79902, 34510.84384, 23339.13436, 2270.65384
5432, 22205.79902, 33784.74641, 23387.40338, 2661.32110
5433, 22205.79902, 33370.47294, 23616.37935, 3048.06697
5434, 22205.79902, 34019.47052, 23438.74965, 2719.39152
5435, 22205.79902, 39149.53169, 23511.65547, 2826.43290
5436, 22205.79902, 33784.74641, 23654.18092, 2849.82172
5437, 22205.79902, 34551.17284, 23896.95810, 2953.19025
5438, 22205.79902, 32656.51443, 23800.36881, 2846.68024
5439, 22205.79902, 33784.74641, 23277.31571, 2268.60844
5440, 22205.79902, 499787.68338, 28188.42733, 47465.02888
5441, 22205.79902, 33784.74641, 23456.53917, 2630.09628
5442, 22205.79902, 37845.77625, 23652.21368, 2782.72527
5443, 22205.79902, 33217.07571, 23208.25670, 2227.55557
5444, 22205.79902, 35224.01965, 23506.90823, 2539.14519
5445, 22205.79902, 459558.18737, 27341.11132, 43479.25665
5446, 22205.79902, 407827.18981, 30642.88656, 51369.26359
5447, 22205.79902, 37166.13668, 23854.58508, 3272.03410
5448, 22205.79902, 37026.78407, 23554.97718, 2715.02063
5449, 22205.79902, 34340.58101, 23508.26564, 2864.39896
5450, 22205.79902, 36654.35242, 23834.96066, 3091.42762
5451, 22205.79902, 36827.69221, 23682.51840, 2918.22980
5452, 22205.79902, 34300.02172, 23678.30675, 2707.57922
5453, 22205.79902, 76990.75290, 24140.00510, 6049.74525
5454, 22205.79902, 34189.41819, 23464.92888, 2706.29224
5455, 22205.79902, 380672.60410, 29034.20855, 39507.30192
5456, 22205.79902, 30639.76546, 23243.12002, 2026.33630
5457, 22205.79902, 421099.80513, 27501.60303, 39626.18955
5458, 22205.79902, 32710.62562, 23389.22799, 2521.14686
5459, 22205.79902, 33784.74641, 23241.42092, 2257.24083
5460, 22205.79902, 36336.71227, 23458.91681, 2942.27474
5461, 22205.79902, 235602.05846, 25709.31776, 21271.31851
5462, 22205.79902, 63994.10810, 24193.47017, 5083.16610
5463, 22205.79902, 33715.65236, 23835.84049, 2999.68478
5464, 22205.79902, 35315.25852, 23957.22769, 3173.07560
5465, 22205.79902, 34032.94796, 23730.52369, 2818.30637
5466, 22205.79902, 84356.03262, 24069.61787, 6618.48172
5467, 22205.79902, 39742.64103, 23715.60547, 3190.34918
5468, 22205.79902, 33784.74641, 23758.73634, 2749.84424
5469, 22205.79902, 452931.27725, 27632.81934, 42814.78453
5470, 22205.79902, 32656.51443, 22922.05435, 1593.33687
5471, 22205.79902, 37084.29676, 23263.97282, 2547.92513
5472, 22205.79902, 33784.74641, 23918.33257, 3087.80978
5473, 22205.79902, 33784.74641, 23721.19866, 2747.77604
5474, 22205.79902, 32656.51443, 23473.43890, 2623.10822
5475, 22205.79902, 224684.40619, 25166.10564, 20167.86494
5476, 22205.79902, 30639.76546, 23158.08268, 1955.91598
5477, 22205.79902, 258476.41348, 26255.63399, 23596.34494
5478, 22205.79902, 34839.82747, 23321.24889, 2498.46880
5479, 22205.79902, 33577.02027, 23878.59950, 3068.42967
5480, 22205.79902, 32656.51443, 23120.70249, 1954.91597
5481, 22205.79902, 33784.74641, 22917.39102, 1597.29920
5482, 22205.79902, 37452.44867, 24371.02000, 3643.34411
5483, 22205.79902, 34006.58904, 23742.44859, 2868.47377
5484, 22205.79902, 32287.92945, 23214.99402, 2044.66920
5485, 22205.79902, 41024.72326, 23486.92729, 2958.14320
5486, 22205.79902, 34439.10709, 23752.46008, 2991.39081
5487, 22205.79902, 33784.74641, 23632.23226, 2521.87528
5488, 22205.79902, 33655.27420, 23371.13621, 2337.33068
5489, 22205.79902, 33784.74641, 23680.21965, 2970.61936
5490, 22205.79902, 35202.54929, 23906.25598, 3019.19533
5491, 22205.79902, 234213.47252, 26767.20356, 24029.29402
5492, 22205.79902, 38635.31550, 23509.55479, 2933.88219
5493, 22205.79902, 32656.51443, 23578.58450, 2629.48438
5494, 22205.79902, 33784.74641, 23809.96944, 3053.97571
5495, 22205.79902, 34756.43018, 23175.13491, 2604.86726
5496, 22205.79902, 34613.00930, 23711.19642, 3147.11214
5497, 22205.79902, 34785.26044, 23246.15997, 2351.08178
5498, 22205.79902, 77506.02821, 23705.24212, 5822.15700
5499, 22205.79902, 33784.74641, 23399.10188, 2522.63880
5500, 22205.79902, 481222.14545, 28493.27917, 45620.32429
5501, 22205.79902, 38528.30468, 23370.50669, 2564.35977
5502, 22205.79902, 35236.14366, 23650.86881, 2972.16507
5503, 22205.79902, 49455.67309, 24064.43714, 3922.91821
5504, 22205.79902, 32656.51443, 23300.45400, 2220.71603
5505, 22205.79902, 96171.76425, 24209.01505, 7627.95890
5506, 22205.79902, 33784.74641, 23186.53973, 2046.46965
5507, 22205.79902, 32656.51443, 23927.33074, 2907.46706
5508, 22205.79902, 31616.75906, 23438.34367, 2120.73099
5509, 22205.79902, 32963.60561, 23476.75737, 2429.14668
5510, 22205.79902, 40046.96978, 23706.91225, 3163.50833
5511, 22205.79902, 36144.52549, 23339.51592, 2511.60559
5512, 22205.79902, 33784.74641, 23499.11678, 2821.32577
5513, 22205.79902, 32656.51443, 23666.09027, 2738.28128
5514, 22205.79902, 362012.85860, 27111.91889, 33768.15671
5515, 22205.79902, 32839.87161, 23660.93660, 2666.45150
5516, 22205.79902, 38032.07844, 23774.14828, 3243.50294
5517, 22205.79902, 33352.80080, 23350.45468, 2443.72752
5518, 22205.79902, 248447.88242, 25627.66781, 22536.37138
5519, 22205.79902, 241374.79374, 25498.71253, 21835.37746
5520, 22205.79902, 35249.56663, 23560.59847, 2861.99483
5521, 22205.79902, 30460.67769, 23005.25009, 1844.00095
5522, 22205.79902, 42194.40100, 24170.52033, 3464.82227
5523, 22205.79902, 422809.17313, 27337.19995, 39803.67808
5524, 22205.79902, 33784.74641, 23434.29165, 2723.91358
5525, 22205.79902, 36687.39398, 23721.83777, 3227.30253
5526, 22205.79902, 34720.86081, 23453.65285, 2562.53496
5527, 22205.79902, 34753.11204, 23450.04005, 2879.26855
5528, 22205.79902, 417361.68376, 27561.82822, 39268.33728
5529, 22205.79902, 33565.82730, 23309.43162, 2329.71910
5530, 22205.79902, 267742.80668, 25944.49290, 24432.37162
5531, 22205.79902, 33784.74641, 23628.98858, 2895.77939
5532, 22205.79902, 36360.88150, 23501.41479, 2832.82220
5533, 22205.79902, 96171.76425, 24281.47657, 7755.37941
5534, 22205.79902, 33784.74641, 23279.30240, 2384.36718
5535, 22205.79902, 33784.74641, 23385.90805, 2330.96533
5536, 22205.79902, 33437.03119, 23450.67697, 2756.10763
5537, 22205.79902, 93615.96069, 24518.50506, 7585.65431
5538, 22205.79902, 36827.69221, 23870.24417, 3395.99251
5539, 22205.79902, 418362.19778, 27761.33458, 39354.55513
5540, 22205.79902, 36426.73188, 23449.59438, 2632.89874
5541, 22205.79902, 36145.57922, 23406.00037, 2621.91891
5542, 22205.79902, 33784.74641, 23373.46251, 2640.25553
5543, 22205.79902, 33784.74641, 23448.65029, 2355.69005
5544, 22205.79902, 334763.29828, 26827.79235, 31105.71205
5545, 22205.79902, 32656.51443, 22986.19867, 2059.52578
5546, 22205.79902, 36109.87682, 23823.11298, 3019.76532
5547, 22205.79902, 320670.01815, 28748.18142, 40154.05793
5548, 22205.79902, 62696.77906, 24144.12164, 5219.54216
5549, 22205.79902, 43196.65983, 23195.98844, 2732.75031
5550, 22205.79902, 211774.61829, 25710.03708, 18901.37846
5551, 22205.79902, 34061.64374, 23733.89940, 2805.99362
5552, 22205.79902, 33784.74641, 23751.26895, 3087.38280
5553, 22205.79902, 33542.33137, 23139.83209, 2096.65817
5554, 22205.79902, 33784.74641, 22993.08573, 2151.65046
5555, 22205.79902, 136014.55791, 24805.63265, 11531.29792
5556, 22205.79902, 320562.72109, 26085.13149, 29692.71563
5557, 22205.79902, 36495.48744, 23556.23032, 2777.29961
5558, 22205.79902, 34149.91963, 23543.59218, 2825.13983
5559, 22205.79902, 36078.18318, 23334.92711, 2361.38430
5560, 22205.79902, 140958.27563, 24140.93470, 11894.68916
5561, 22205.79902, 128946.25123, 24548.38101, 10910.87987
5562, 22205.79902, 32656.51443, 22936.30698, 1842.93068
5563, 22205.79902, 32514.71651, 23307.67641, 2333.94354
5564, 22205.79902, 321798.80795, 28640.74345, 36312.47205
5565, 22205.79902, 33784.74641, 23796.74022, 2756.56530
5566, 22205.79902, 35131.01335, 23615.96181, 2694.07671
5567, 22205.79902, 43966.48105, 23337.58595, 2904.33806
5568, 22205.79902, 74021.96069, 24048.51850, 5654.81133
5569, 22205.79902, 34081.08665, 23608.53228, 2934.71760
5570, 22205.79902, 459558.18737, 30373.04304, 50340.66614
5571, 22205.79902, 34239.88287, 23784.52035, 3127.52972
5572, 22205.79902, 34705.25225, 23628.28328, 2755.28784
5573, 22205.79902, 32796.13410, 23399.54403, 2231.61996
5574, 22205.79902, 51391.22511, 23648.93517, 3545.92537
5575, 22205.79902, 190250.95944, 25669.26111, 16870.93192
5576, 22205.79902, 33421.50774, 23615.93296, 2662.48140
5577, 22205.79902, 176301.03981, 25358.63946, 15425.29566
5578, 22205.79902, 33784.74641, 23824.47667, 2849.41032
5579, 22205.79902, 33784.74641, 23464.40069, 2540.81982
5580, 22205.79902, 481222.14545, 30085.72885, 51010.83804
5581, 22205.79902, 32656.51443, 23459.48661, 2404.48264
5582, 22205.79902, 34873.22036, 24101.70397, 3086.37583
5583, 22205.79902, 33784.74641, 23315.03903, 2347.68006
5584, 22205.79902, 33784.74641, 23544.15891, 2752.83482
5585, 22205.79902, 398950.02833, 28640.88126, 40578.29665
5586, 22205.79902, 35287.32217, 23384.00758, 2565.57615
5587, 22205.79902, 390042.09093, 27092.66542, 36532.22762
5588, 22205.79902, 164686.69537, 25560.72722, 15516.33284
5589, 22205.79902, 34429.59296, 23872.08449, 2926.61552
5590, 22205.79902, 35043.12622, 23417.36343, 2717.21836
5591, 22205.79902, 31563.33398, 23298.51073, 2221.07369
5592, 22205.79902, 33311.06379, 22972.57020, 1904.14442
5593, 22205.79902, 35224.97143, 24054.86520, 3179.44399
5594, 22205.79902, 32601.59164, 23677.68451, 2590.58230
5595, 22205.79902, 33784.74641, 23512.90885, 2661.35935
5596, 22205.79902, 422809.17313, 27476.39042, 39829.40887
5597, 22205.79902, 45759.03391, 23971.63019, 3769.53547
5598, 22205.79902, 36132.21784, 23836.80752, 3324.04860
5599, 22205.79902, 33784.74641, 23392.96615, 2377.26220
5600, 22205.79902, 37861.32885, 23336.68673, 2393.44518
5601, 22205.79902, 37286.52706, 23806.81026, 2916.39668
5602, 22205.79902, 64071.28534, 23804.13071, 4746.57959
5603, 22205.79902, 35026.00969, 23614.51675, 2614.05588
5604, 22205.79902, 147593.50530, 25074.40549, 12774.05829
5605, 22205.79902, 38958.45959, 23630.28839, 2981.03312
5606, 22205.79902, 39369.53867, 23689.38619, 3192.03158
5607, 22205.79902, 33784.74641, 23428.37532, 2599.38495
5608, 22205.79902, 430054.99583, 29818.64637, 46112.26130
5609, 22205.79902, 52045.58579, 23674.43199, 3790.41843
5610, 22205.79902, 320670.01815, 26112.66715, 29683.07554
5611, 22205.79902, 33784.74641, 23508.65754, 2707.59122
5612, 22205.79902, 33784.74641, 23586.01060, 2596.37621
5613, 22205.79902, 62696.77906, 24417.09819, 5121.43371
5614, 22205.79902, 33784.74641, 23831.73352, 2873.55358
5615, 22205.79902, 37596.24033, 23933.01530, 3021.95572
5616, 22205.79902, 33784.74641, 23230.94649, 2394.54911
5617, 22205.79902, 34082.42324, 23091.50039, 1921.15968
5618, 22205.79902, 32656.51443, 23694.60709, 2565.33565
5619, 22205.79902, 34263.26418, 23328.14373, 2424.38623
5620, 22205.79902, 30453.33555, 23115.62061, 2016.46842
5621, 22205.79902, 40235.81627, 23745.57146, 3485.10636
5622, 22205.79902, 30673.07433, 22990.31572, 1897.07824
5623, 22205.79902, 35994.62028, 24073.94195, 3261.39502
5624, 22205.79902, 34555.79933, 23994.38823, 2919.46322
5625, 22205.79902, 157451.07416, 24359.44402, 13503.55072
5626, 22205.79902, 31374.60900, 22962.00169, 2033.58005
5627, 22205.79902, 35943.75415, 23253.91305, 2451.40491
5628, 22205.79902, 34507.17069, 24430.76304, 3458.78571
5629, 22205.79902, 38974.37362, 23671.38334, 2947.38511
5630, 22205.79902, 33784.74641, 23967.06481, 3016.92664
5631, 22205.79902, 512006.39107, 28616.81136, 48655.59701
5632, 22205.79902, 35182.60475, 23483.91541, 2758.83442
5633, 22205.79902, 34411.55317, 23711.06461, 3043.62017
5634, 22205.79902, 32749.30694, 23200.95233, 2163.59937
5635, 22205.79902, 34886.77549, 23653.89273, 2750.07195
5636, 22205.79902, 38231.56371, 23472.33336, 2930.96843
5637, 22205.79902, 41051.23775, 23708.07882, 3117.98881
5638, 22205.79902, 33784.74641, 23702.99161, 2830.45948
5639, 22205.79902, 115901.97366, 24632.34641, 9517.25990
5640, 22205.79902, 33978.56177, 23569.20716, 2626.67862
5641, 22205.79902, 43696.40852, 23963.85540, 3483.32075
5642, 22205.79902, 36755.06782, 23763.56246, 2882.73317
5643, 22205.79902, 33784.74641, 22984.35457, 2055.13845
5644, 22205.79902, 190390.57911, 25289.30831, 16891.74690
5645, 22205.79902, 352465.61468, 26543.90032, 32830.57366
5646, 22205.79902, 36754.94796, 23729.54371, 3267.33360
5647, 22205.79902, 42522.28152, 23594.02534, 3198.27496
5648, 22205.79902, 34568.43020, 23611.98528, 2981.08056
5649, 22205.79902, 37515.16711, 23746.19185, 3281.52802
5650, 22205.79902, 34348.94793, 23528.76839, 2641.92405
5651, 22205.79902, 35135.46609, 23931.24238, 3138.08166
5652, 22205.79902, 31471.26717, 23119.84900, 1941.67430
5653, 22205.79902, 35763.87337, 23021.26276, 2054.06842
5654, 22205.79902, 48249.01807, 24107.14427, 4107.07653
5655, 22205.79902, 33784.74641, 23313.57291, 2494.28500
5656, 22205.79902, 34371.71515, 23824.55248, 2843.59766
5657, 22205.79902, 34288.68189, 23511.49891, 2563.09109
5658, 22205.79902, 32618.02310, 23059.26842, 1975.43944
5659, 22205.79902, 33932.01062, 23805.71053, 3160.06525
5660, 22205.79902, 34640.31950, 23584.56077, 2619.23929
5661, 22205.79902, 36532.57171, 23553.15867, 2494.45912
5662, 22205.79902, 32518.02047, 23239.34580, 2056.53518
5663, 22205.79902, 36692.75146, 23805.93196, 3217.67618
5664, 22205.79902, 36096.71875, 23387.84166, 2572.14344
5665, 22205.79902, 499787.68338, 28467.74097, 47466.34835
5666, 22205.79902, 355080.00066, 26591.00293, 33107.20065
5667, 22205.79902, 33421.50774, 23728.89927, 2700.79735
5668, 22205.79902, 54848.68364, 24064.20440, 3979.81502
5669, 22205.79902, 498101.92501, 28227.63450, 47310.82344
5670, 22205.79902, 32656.51443, 23118.72318, 1986.30602
5671, 22205.79902, 31660.50412, 23520.88499, 2390.43781
5672, 22205.79902, 33784.74641, 23535.19488, 2698.68599
5673, 22205.79902, 32923.73955, 23050.69264, 1939.68628
5674, 22205.79902, 35189.87573, 23740.94932, 2955.64680
5675, 22205.79902, 407827.18981, 27151.56843, 38446.16250
5676, 22205.79902, 32671.69041, 23295.08727, 2214.54144
5677, 22205.79902, 297673.00432, 26184.42900, 27415.56861
5678, 22205.79902, 38099.84470, 23752.43475, 3067.13928
5679, 22205.79902, 140958.27563, 24588.33272, 11955.38104
5680, 22205.79902, 33784.74641, 23426.09368, 2476.14924
5681, 22205.79902, 33784.74641, 23666.90435, 2744.49856
5682, 22205.79902, 33423.86882, 23455.05689, 2404.03140
5683, 22205.79902, 34137.34448, 23542.54653, 2666.01246
5684, 22205.79902, 37236.28287, 23267.91882, 2391.66377
5685, 22205.79902, 36335.53555, 23710.53854, 2772.65075
5686, 22205.79902, 34300.02172, 23894.48661, 2864.92732
5687, 22205.79902, 33784.74641, 23770.81013, 2635.16182
5688, 22205.79902, 185142.92665, 25121.58378, 16293.16367
5689, 22205.79902, 33212.92248, 23207.63523, 2089.84544
5690, 22205.79902, 41297.66145, 23008.62210, 2476.70507
5691, 22205.79902, 33784.74641, 23395.12177, 2382.61308
5692, 22205.79902, 40998.07674, 23122.83748, 2412.30991
5693, 22205.79902, 36851.25281, 23081.31091, 2241.67711
5694, 22205.79902, 80668.09036, 24045.02404, 6241.22235
5695, 22205.79902, 32185.10763, 23511.97262, 2546.73906
5696, 22205.79902, 34360.12658, 23775.92075, 2906.29409
5697, 22205.79902, 36136.15488, 23098.83187, 2168.02291
5698, 22205.79902, 34501.77036, 23442.65416, 2608.78782
5699, 22205.79902, 105451.25825, 24414.47256, 8563.14946
5700, 22205.79902, 33784.74641, 23673.92181, 2776.34792
5701, 22205.79902, 283072.80292, 26807.55037, 25965.33194
5702, 22205.79902, 33784.74641, 23533.48335, 2642.58948
5703, 22205.79902, 32960.60069, 23240.12680, 2372.23244
5704, 22205.79902, 481222.14545, 28565.01571, 45609.45484
5705, 22205.79902, 84356.03262, 24755.99128, 6844.40796
5706, 22205.79902, 123721.02228, 24764.43749, 10361.53773
5707, 22205.79902, 35059.58007, 23278.23081, 2547.79302
5708, 22205.79902, 32204.42754, 23284.34272, 2295.22010
5709, 22205.79902, 291951.12921, 26327.35120, 26875.65016
5710, 22205.79902, 37863.07811, 23739.74368, 2950.44722
5711, 22205.79902, 33784.74641, 23628.75847, 2662.76567
5712, 22205.79902, 38845.63256, 23795.05214, 3486.87053
5713, 22205.79902, 36404.96902, 23867.17228, 2902.07024
5714, 22205.79902, 35943.75415, 23758.83176, 3140.26572
5715, 22205.79902, 34196.54191, 23777.88131, 3135.21578
5716, 22205.79902, 291951.12921, 28304.69074, 34777.65048
5717, 22205.79902, 38662.35535, 23363.07689, 2645.88690
5718, 22205.79902, 33784.74641, 23515.84620, 2640.45295
5719, 22205.79902, 33784.74641, 23335.23436, 2651.87876
5720, 22205.79902, 63994.10810, 23940.22866, 5042.48380
5721, 22205.79902, 33436.60885, 23733.38132, 2965.69107
5722, 22205.79902, 33784.74641, 23932.51734, 3020.96141
5723, 22205.79902, 36378.85506, 23705.81183, 3124.87707
5724, 22205.79902, 33784.74641, 23679.83931, 2663.84070
5725, 22205.79902, 33784.74641, 23497.90490, 2741.81200
5726, 22205.79902, 33784.74641, 23678.15168, 2636.30706
5727, 22205.79902, 31631.20081, 23592.94927, 2612.62135
5728, 22205.79902, 32656.51443, 23193.15918, 2095.57915
5729, 22205.79902, 37374.53011, 23758.28784, 3399.69120
5730, 22205.79902, 459558.18737, 28060.37025, 43439.59735
5731, 22205.79902, 32422.58839, 23569.26383, 2430.40349
5732, 22205.79902, 452931.27725, 28774.51341, 43332.86777
5733, 22205.79902, 36618.16141, 23643.30985, 2995.09847
5734, 22205.79902, 34411.55317, 23503.11169, 2806.87850
5735, 22205.79902, 37810.18670, 23413.88227, 2747.35553
5736, 22205.79902, 36280.65509, 23848.64617, 3182.29294
5737, 22205.79902, 30836.98849, 23189.98201, 2093.26577
5738, 22205.79902, 33784.74641, 23641.66439, 2640.88538
5739, 22205.79902, 35822.35522, 24228.44261, 3348.54179
5740, 22205.79902, 35386.37074, 23907.10484, 3114.99745
5741, 22205.79902, 417361.68376, 26889.62306, 39286.53663
5742, 22205.79902, 34399.59020, 23334.22949, 2318.76277
5743, 22205.79902, 64133.72776, 24081.82282, 4838.65697
5744, 22205.79902, 35147.70251, 23601.62317, 2752.16075
5745, 22205.79902, 36515.20494, 23670.72520, 2843.06747
5746, 22205.79902, 33784.74641, 23874.82542, 2932.71165
5747, 22205.79902, 33784.74641, 23844.31755, 2757.62484
